name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
Beauty &amp; Essex - NYC,https://www.ubereats.com/store/beauty-%26-essex-nyc/hDPuqtJaT8Ou8j7SoBLWbA,"['American', 'Healthy', 'Comfort Food']",,,$,40.72031,-73.98699,12126140146,10002,146 Essex Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '146 Essex Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.72031, 'longitude': -73.98699}",{},"Beauty &amp; Essex - NYC, 146 Essex Street, New York, NY, 10002"
The Naked Bird - Murray Hill,https://www.ubereats.com/store/the-naked-bird-murray-hill/uG7rUy_nR0mqaGRSYkqbdQ,"['Chicken', 'Wings', 'Sandwiches']",4.4,14,$$,40.74612,-73.97806,12126792273,10016,514 3rd Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '514 3rd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.74612, 'longitude': -73.97806}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '14'}","The Naked Bird - Murray Hill, 514 3rd Ave, New York, NY, 10016"
Fields Good Chicken - Midtown East,https://www.ubereats.com/store/fields-good-chicken-midtown-east/-6ktmnUZQhKD2ER8qKENMw,"['Healthy', 'Chicken', 'Gluten Free', 'Vegetarian Friendly', 'American']",4.7,54,$,40.751285,-73.9797027,12129971272,10016,26 E 40th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '26 E 40th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.751285, 'longitude': -73.9797027}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '54'}","Fields Good Chicken - Midtown East, 26 E 40th St, New York, NY, 10016"
375 Thrice Cooked Fries,https://www.ubereats.com/store/375-thrice-cooked-fries/h56Ai3LsSlu40CnRyXQhlQ,"['Burgers', 'American', 'Sandwiches']",,,$,40.7197,-73.98844,16466827578,10002,124 Ludlow St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '1:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '12:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '0:0', 'closes': '1:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '124 Ludlow St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7197, 'longitude': -73.98844}",{},"375 Thrice Cooked Fries, 124 Ludlow St, New York, NY, 10002"
Wogies,https://www.ubereats.com/store/wogies/1nztWHT2R8ycmVgfFDYHEA,"['Burgers', 'American', 'Sandwiches']",4.4,22,$,40.70753,-74.0133,12127852838,10006,44 Trinity Pl,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10006', 'addressCountry': 'US', 'streetAddress': '44 Trinity Pl'}","{'@type': 'GeoCoordinates', 'latitude': 40.70753, 'longitude': -74.0133}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '22'}","Wogies, 44 Trinity Pl, New York, NY, 10006"
Naya - University Place,https://www.ubereats.com/store/naya-university-place/jgMMsw1sVxehUTWk4a4f4g,"['Middle Eastern', 'Rolls']",4.8,293,"",40.73345,-73.99301,16468442173,10003,83 University Place,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '83 University Place'}","{'@type': 'GeoCoordinates', 'latitude': 40.73345, 'longitude': -73.99301}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '293'}","Naya - University Place, 83 University Place, New York, NY, 10003"
Poke Bowl - Broad St.,https://www.ubereats.com/store/poke-bowl-broad-st/dz6Qy52bT4qO5QdnI7eAWg,"['Poke', 'Bowls', 'Salads']",4.5,40,"",40.7043,-74.01178,19733197471,10004,80 Broad Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:30', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10004', 'addressCountry': 'US', 'streetAddress': '80 Broad Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.7043, 'longitude': -74.01178}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '40'}","Poke Bowl - Broad St., 80 Broad Street, New York, NY, 10004"
sweetgreen (University Place),https://www.ubereats.com/store/sweetgreen-university-place/mN3DElnNSVWU14doRh4eWg,"['Healthy', 'Salads']",4.9,159,$,40.73398,-73.9924147,,10003,101 University Place New York,NY 10003,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'NY 10003', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '101 University Place New York'}","{'@type': 'GeoCoordinates', 'latitude': 40.73398, 'longitude': -73.9924147}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '159'}","sweetgreen (University Place), 101 University Place New York, NY 10003, NY, 10003"
Marinara Pizza - Flatiron,https://www.ubereats.com/store/marinara-pizza-flatiron/Qck3Kxx9Rdu4LHKWt7oOgg,"['Pizza', 'American', 'Italian']",4.8,281,$,40.7423736,-73.9844594,16466495282,10016,379 Park Avenue South,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '379 Park Avenue South'}","{'@type': 'GeoCoordinates', 'latitude': 40.7423736, 'longitude': -73.9844594}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '281'}","Marinara Pizza - Flatiron, 379 Park Avenue South, New York, NY, 10016"
Sushi on Jones - LES,https://www.ubereats.com/store/sushi-on-jones-les/ivNLEAA5UiSjDqxbyTjhIw,"['Sushi', 'Asian', 'Healthy', 'Exclusive to Eats', 'Alcohol', 'Allergy Friendly']",4.8,57,"",40.72172,-73.99026,12124771381,10002,217 Eldridge Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '17:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '217 Eldridge Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.72172, 'longitude': -73.99026}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '57'}","Sushi on Jones - LES, 217 Eldridge Street, New York, NY, 10002"
sweetgreen (Union Square),https://www.ubereats.com/store/sweetgreen-union-square/_HqQcK_FQyCp9nep6du2yw,"['Healthy', 'Salads']",4.9,176,$,40.7380698,-73.9912344,,10003,8 East 18th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '8 East 18th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7380698, 'longitude': -73.9912344}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '176'}","sweetgreen (Union Square), 8 East 18th St, New York, NY, 10003"
Seamore's - Brookfield Place,https://www.ubereats.com/store/seamores-brookfield-place/3ZOWzyslTGCibvjLfdi8Vg,"['Seafood', 'American', 'Southern', 'Alcohol']",4.9,15,"",40.71444,-74.0158,16465857380,10280,250 Vesey St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10280', 'addressCountry': 'US', 'streetAddress': '250 Vesey St'}","{'@type': 'GeoCoordinates', 'latitude': 40.71444, 'longitude': -74.0158}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '15'}","Seamore's - Brookfield Place, 250 Vesey St, New York, NY, 10280"
Chopt Creative Salad Co. (24 East 17th St),https://www.ubereats.com/store/chopt-creative-salad-co-24-east-17th-st/1Hc76ZyxT7edF_xKSyJ8eg,"['Healthy', 'Salads', 'Soup', 'Group Friendly']",4.7,143,$$,40.7372342,-73.9910656,16463365523,10003,24 East 17th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '16:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:30', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '16:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '24 East 17th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7372342, 'longitude': -73.9910656}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '143'}","Chopt Creative Salad Co. (24 East 17th St), 24 East 17th St, New York, NY, 10003"
The Naked Bird - Chelsea,https://www.ubereats.com/store/the-naked-bird-chelsea/V2_-LzlCTdauTyFlZ2vJiw,"['Chicken', 'Wings', 'Sandwiches']",,,$,40.743,-73.99994,13475928397,10011,184 8th Avenue,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '184 8th Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.743, 'longitude': -73.99994}",{},"The Naked Bird - Chelsea, 184 8th Avenue, New York, NY, 10011"
Honeybrains - 22nd Street,https://www.ubereats.com/store/honeybrains-22nd-street/nQY2pjzHTw-_q6aT90_X4w,"['Healthy', 'Vegetarian', 'Salads']",4.8,85,"",40.74158,-73.99198,19174727682,10010,34 West 22nd Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '8:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '11:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10010', 'addressCountry': 'US', 'streetAddress': '34 West 22nd Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.74158, 'longitude': -73.99198}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '85'}","Honeybrains - 22nd Street, 34 West 22nd Street, New York, NY, 10010"
La Pecora Bianca - Nomad,https://www.ubereats.com/store/la-pecora-bianca-soho/x44lksXAV5Syad5L9yoV6w,"['Italian', 'Pasta', 'Comfort Food', 'Exclusive to Eats']",4.8,465,"",40.74358,-73.9892,12124989696,10010,1133 Broadway,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10010', 'addressCountry': 'US', 'streetAddress': '1133 Broadway'}","{'@type': 'GeoCoordinates', 'latitude': 40.74358, 'longitude': -73.9892}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '465'}","La Pecora Bianca - Nomad, 1133 Broadway, New York, NY, 10010"
DIG - NoHo,https://www.ubereats.com/store/dig-noho/gxsFdQDXQeSusaoqiodckg,"['Healthy', 'Vegan Friendly', 'Vegetarian Friendly', 'Gluten Free Friendly', 'American', 'Family Meals', 'Group Friendly']",4.8,380,$,40.7281767,-73.9948484,16469052751,10012,691 Broadway,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:15', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10012', 'addressCountry': 'US', 'streetAddress': '691 Broadway'}","{'@type': 'GeoCoordinates', 'latitude': 40.7281767, 'longitude': -73.9948484}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '380'}","DIG - NoHo, 691 Broadway, New York, NY, 10012"
Van Leeuwen Ice Cream - West Village,https://www.ubereats.com/store/van-leeuwen-ice-cream-west-village/2fIFXaEmTbS0gd_hLBx8fQ,"['Desserts', 'Ice Cream + Frozen Yogurt', 'Vegan Friendly']",4.7,33,$$,40.7343309,-74.0012238,19174751448,10014,152 W 10th St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:15', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:15', 'closes': '0:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10014', 'addressCountry': 'US', 'streetAddress': '152 W 10th St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7343309, 'longitude': -74.0012238}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '33'}","Van Leeuwen Ice Cream - West Village, 152 W 10th St, New York, NY, 10014"
Jack's Wife Freda - Chelsea,https://www.ubereats.com/store/jacks-wife-freda-chelsea/SaMcWl9gQB2yB_Kuu5Je9w,"['Mediterranean', 'Greek', 'Vegetarian', 'Sandwich', 'Burgers', 'Healthy', 'Group Friendly', 'Exclusive to Eats']",4.8,370,$,40.7407608,-74.0014484,16464549045,10011,116 8th Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '11:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '9:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '9:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '11:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '15:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '12:31', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '11:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10011', 'addressCountry': 'US', 'streetAddress': '116 8th Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7407608, 'longitude': -74.0014484}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '370'}","Jack's Wife Freda - Chelsea, 116 8th Ave, New York, NY, 10011"
Juice Press (1 W 22nd St.),https://www.ubereats.com/store/juice-press-1-w-22nd-st/nlE1MW6KQSaE3-C38qojKQ,"['Healthy', 'Juice and Smoothies', 'Coffee and Tea', 'Açaí', 'Breakfast and Brunch', 'Soup', 'Vegetarian', 'Group Friendly']",4.9,169,$$,40.74117,-73.99052,19176563016,10010,1 W 22nd St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10010', 'addressCountry': 'US', 'streetAddress': '1 W 22nd St'}","{'@type': 'GeoCoordinates', 'latitude': 40.74117, 'longitude': -73.99052}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '169'}","Juice Press (1 W 22nd St.), 1 W 22nd St, New York, NY, 10010"
Sticky's Finger Joint - Murray Hill (2),https://www.ubereats.com/store/stickys-finger-joint-murray-hill-2/rM22eOEgSwCkcyOTeaMQnw,"['American', 'Comfort Food', 'Chicken']",4.7,419,$$,40.7450443,-73.978905,16464905856,10016,484 3rd Ave,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '11:0', 'closes': '23:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '3:15'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10016', 'addressCountry': 'US', 'streetAddress': '484 3rd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7450443, 'longitude': -73.978905}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '419'}","Sticky's Finger Joint - Murray Hill (2), 484 3rd Ave, New York, NY, 10016"
&amp;pizza // Wall St,https://www.ubereats.com/store/%26pizza-wall-st/rACYHcBWSH6X_s_2ue0RbQ,"['Pizza', 'Italian']",4.8,138,$,40.7057591,-74.0085491,12025587931,10005,63 Wall St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '14:10', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:10', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:10', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10005', 'addressCountry': 'US', 'streetAddress': '63 Wall St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7057591, 'longitude': -74.0085491}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '138'}","&amp;pizza // Wall St, 63 Wall St, New York, NY, 10005"
